,Year,fiscalrevenue,soerevenue,specific,nightlights,latitude,longitude,population_log
1616,2000,1892.0,306.0,2198.0,,40.42,114.08,12.223912
1617,2000,1980.0,205.0,1439.0,0.3898992,39.77,114.22,12.051207000000002
1618,2000,2477.0,270.0,1585.0,,39.43,114.22,12.295026
1619,2000,3855.0,606.0,2011.0,-0.11634339,39.68,113.68,12.741109
1620,2000,4974.0,862.0,1288.0,0.8427341999999999,40.03,113.6,11.995994
1621,2000,8264.0,628.0,1613.0,1.1022582,37.8,113.63,12.675817
1622,2000,7481.0,408.0,1049.0,0.33993182,38.08,113.38,12.581415
1623,2000,5485.0,278.0,1198.0,3.719568,36.203526000000004,113.12308999999999,12.738802
1624,2000,5485.0,278.0,1198.0,1.9045846000000002,36.03,113.03,12.684051
1625,2000,8514.0,1006.0,880.0,2.0948083,36.35,113.23333000000001,12.252766000000001
1626,2000,2910.0,347.0,1795.0,1.2774616,36.32,112.88,12.406037
1627,2000,3083.0,53.0,1838.0,0.7695889,36.13,112.87,12.745851
1628,2000,2680.0,174.0,2630.0,1.1487571,36.12,113.2,12.544094
1629,2000,1427.0,-14.0,1940.0,0.040859036,36.2,113.42,12.0147
1630,2000,5061.0,591.0,1166.0,0.8232601,36.5,113.37,11.966819000000001
1631,2000,2388.0,8.0,2484.0,-0.46974865,36.85,112.85,12.26602
1632,2000,2021.0,143.0,1632.0,,36.75,112.7,12.055842
1633,2000,2428.0,232.0,1338.0,,36.5,112.32,11.966222
1634,2000,11567.0,1437.0,1571.0,1.0109787000000001,35.48,112.42,12.884174
1635,2000,8387.0,787.0,1192.0,1.925991,35.8,112.92,13.071486
1636,2000,4789.0,250.0,1597.0,,35.68,112.17,12.243508
1637,2000,3439.0,85.0,1544.0,0.039381597000000004,35.77,113.3,12.435432
1638,2000,4264.0,600.0,1616.0,0.9687928,39.52,112.83,12.275748
1639,2000,7704.0,645.0,754.0,1.299283,39.8,113.12,12.429167999999999
1640,2000,3517.0,845.0,1058.0,0.59839195,39.55,113.18,12.493324000000001
1641,2000,1142.0,24.0,1747.0,-0.1581307,40.0,112.45,11.546766
1642,2000,3655.0,56.0,2005.0,-0.012252763,38.72,113.25,12.650114
1643,2000,1043.0,-43.0,2495.0,-0.34276474,38.37,111.95,11.968100999999999
1644,2000,2717.0,116.0,1553.0,0.9345993,39.38,111.17,11.819351
1645,2000,3338.0,925.0,1195.0,-0.24253549,39.08,112.18,11.506203
1646,2000,1431.0,3.0,1334.0,-0.13003983,38.9,111.83,11.555716499999999
1647,2000,2479.0,54.0,1900.0,0.22215019,39.2,113.27,12.392046
1648,2000,907.0,-30.0,1161.0,-0.07363779,38.7,111.55,11.271923
1649,2000,2614.0,73.0,1797.0,0.47987536,39.43,111.5,11.5829735
1650,2000,2729.0,33.0,1922.0,0.4618715,39.07,112.95,12.218974000000001
1651,2000,8686.0,178.0,2711.0,1.0594867000000001,38.72,112.7,13.053483
1652,2000,9245.0,5.0,2224.0,1.1339483999999997,38.4017,112.7386,13.101734
1653,2000,4299.0,235.0,890.0,1.0168840000000001,38.48,112.95,12.251835
1654,2000,3667.0,-37.0,1172.0,0.5601073000000001,39.0,112.3,11.941638000000001
1655,2000,2175.0,-4.0,2300.0,,39.02,111.05,12.263568
1656,2000,6078.0,592.0,2158.0,1.4734156999999999,37.42,112.53,12.535801
1657,2000,5290.0,419.0,1545.0,1.2387528,37.37,112.32,12.445877000000001
1658,2000,6805.0,143.0,2504.0,1.3188278999999998,37.2,112.18,13.093625999999999
1659,2000,10331.0,346.0,3334.0,2.6509144,37.03,111.92,12.824914
1660,2000,7187.0,829.0,1094.0,,36.83,111.78,12.382895
1661,2000,3458.0,84.0,1858.0,-0.58841586,37.62,113.68,12.371282
1662,2000,2581.0,238.0,2287.0,-0.52750134,37.33,113.55,11.809208
1663,2000,2869.0,181.0,2039.0,-0.23995647,37.08,113.37,11.984341
1664,2000,3372.0,205.0,1295.0,0.41273788,37.07,112.97,11.798411999999999
1665,2000,1107.0,-39.0,3256.0,,38.47,111.13,12.490349
1666,2000,1055.0,-56.0,2953.0,,38.28,111.67,12.023669
1667,2000,5174.0,247.0,1316.0,1.5359614,37.43,112.02,12.926658
1668,2000,8216.0,283.0,1881.0,1.699239,37.266003000000005,111.78313999999999,12.887025999999999
1669,2000,9518.0,447.0,1516.0,2.7524266,37.13,111.8,12.94523
1670,2000,7423.0,1027.0,1656.0,1.0746568,37.43,110.87,12.554822999999999
1671,2000,3275.0,686.0,1224.0,0.878383,37.35,111.18,11.791769
1672,2000,422.0,-42.0,1708.0,-1.4148561000000002,36.99865,110.83448999999999,11.531924
1673,2000,2306.0,,824.0,1.4189044,36.97,111.2,11.577401
1674,2000,1969.0,-51.0,5418.0,-0.2780699,37.95,110.97,13.246286999999999
1675,2000,695.0,-41.0,2321.0,-0.25536385,37.88,111.23,11.814917999999999
1676,2000,3312.0,94.0,1460.0,,35.63,111.48,12.3202
1677,2000,6048.0,318.0,976.0,1.6074296000000001,35.73,111.7,12.620880999999999
1678,2000,7021.0,813.0,2125.0,2.1792624,35.87,111.45,13.074177
1679,2000,10456.0,132.0,1753.0,2.2319447999999995,36.27,111.68,13.475241
1680,2000,1652.0,21.0,1094.0,0.77780205,36.3,111.92,11.352604
1681,2000,1401.0,,1053.0,-0.6291738,36.13,112.25,11.259592999999999
1682,2000,2142.0,-9.0,1077.0,0.6528206999999999,35.97,111.83,11.728859
1683,2000,855.0,8.0,1921.0,,36.1,110.67,11.498939
1684,2000,4753.0,630.0,1423.0,1.3123055000000001,35.98,110.83,12.312866
1685,2000,3185.0,146.0,721.0,1.0710784,36.43,111.12,11.491864999999999
1686,2000,528.0,60.0,786.0,-2.4066544,36.47,110.72,11.028172999999999
1687,2000,903.0,-28.0,1414.0,-0.31428579999999995,36.7,110.95,11.491651
1688,2000,1239.0,-21.0,1055.0,1.4522694,36.65,111.55,11.831532000000001
1689,2000,8020.0,178.0,1497.0,1.3439785,34.8,110.4,12.965913
1690,2000,5850.0,1301.0,1420.0,0.92179114,34.7,110.68,12.835412
1691,2000,8469.0,1370.0,1845.0,1.0920242,35.15,110.78,13.200002
1692,2000,4542.0,369.0,1275.0,0.7767866999999999,35.48,111.55,12.511574000000001
1693,2000,13124.0,342.0,770.0,2.9814286,35.583332,110.683334,12.786334
1694,2000,4231.0,170.0,1196.0,1.7062548,35.62,111.2,12.655928
1695,2000,5246.0,-81.0,1365.0,,35.3,111.68,12.307008
1696,2000,6953.0,564.0,1215.0,1.2892343000000002,35.37,111.2,12.833876
1697,2000,4473.0,127.0,1613.0,1.1864253999999999,35.42,110.82,12.961011
1698,2000,4412.0,70.0,1259.0,1.8777974999999998,35.6,110.97,12.685857
1699,2000,4058.0,-7.0,2090.0,0.55083096,39.5256,112.28357,12.128105999999999
1700,2000,4058.0,-7.0,2090.0,,34.82,111.2,12.398885
1701,2000,4087.0,60.0,2097.0,0.26283848,35.13,111.22,12.763738
1702,2000,15067.0,1765.0,1827.0,1.4217896,49.58,117.38,11.916155
1703,2000,6910.0,310.0,3029.0,-1.4399093,48.13,123.48,12.649315
1704,2000,6007.0,-43.0,1195.0,-1.9571031000000003,50.8,121.48333000000001,12.063177
1705,2000,4915.0,171.0,1143.0,-2.6219711,50.22,120.18,11.294247
1706,2000,7870.0,21.0,3564.0,-2.3185542000000003,50.591858,123.7262,12.542686999999999
1707,2000,6783.0,160.0,3712.0,-2.5238383,46.08,122.03,12.794753
1708,2000,3233.0,26.0,2586.0,-1.6905916,45.38,121.53,12.619522
1709,2000,5820.0,13.0,4058.0,-1.6109124,46.72,122.85,12.884215
1710,2000,4143.0,74.0,4705.0,-1.0174714,43.6,121.3,12.849418
1711,2000,3834.0,33.0,6101.0,,42.85,120.63,12.948317999999999
1712,2000,1993.0,-220.0,2940.0,,42.72,121.77,12.046062
1713,2000,4983.0,581.0,1950.0,,44.55,120.9,12.601727
1714,2000,3653.0,375.0,398.0,2.0535693,45.53,119.63,11.082142999999999
1715,2000,1361.0,39.0,1519.0,,41.88,115.25,12.245139
1716,2000,1427.0,125.0,1299.0,,42.2,116.4,11.534794999999999
1717,2000,1249.0,39.0,1043.0,-2.1513772,42.32,114.98,11.162247
1718,2000,719.0,36.0,596.0,-3.4284275,42.25,113.83,10.236489
1719,2000,1482.0,12.0,511.0,-4.526408,43.87,113.7,10.378914
1720,2000,2759.0,64.0,582.0,-2.7506895,44.58,117.53,11.168306
1721,2000,1912.0,97.0,654.0,-4.4533385999999995,44.03,114.97,10.665857
1722,2000,2743.0,110.0,883.0,-2.6176082999999997,42.73,112.65,11.124819
1723,2000,8068.0,547.0,1368.0,-0.24171807,40.45,113.15,12.659197
1724,2000,4741.0,570.0,2294.0,-1.5726904,40.53,112.48,12.369071
1725,2000,2703.0,306.0,1451.0,-1.0322559,40.87,113.88,12.601225
1726,2000,4064.0,110.0,2728.0,-3.2006104,41.52,111.68,12.220325
1727,2000,4272.0,202.0,1933.0,-1.697346,41.55,113.55,12.725138000000001
1728,2000,2178.0,132.0,1728.0,,41.88,114.0,11.961335
1729,2000,16902.0,595.0,4174.0,,39.65,110.87,12.490736
1730,2000,13492.0,773.0,2625.0,,40.42,110.03,12.702676
1731,2000,10729.0,403.0,2668.0,,39.57,109.73,11.8802595
1732,2000,7011.0,676.0,2304.0,,39.1,107.98,11.38342
1733,2000,4681.0,1089.0,2137.0,,38.58,108.83,11.448408
1734,2000,7360.0,1181.0,3927.0,,39.833214,108.73620600000001,11.790747
1735,2000,2226.0,245.0,2806.0,-3.0506293999999996,38.2,107.45,11.149182000000001
1736,2000,2987.0,257.0,1274.0,-1.4042163,40.33,107.0,11.696837
1737,2000,7232.0,192.0,1449.0,0.006050247700000001,41.1,108.27,12.552081
1738,2000,11275.0,804.0,1578.0,-0.51392794,40.73,108.58,12.709218
1739,2000,3832.0,196.0,2925.0,-2.8200676,41.57,108.52,11.841149
1740,2000,2039.0,272.0,2076.0,-3.3706744,41.42,107.03,10.943022000000001
1741,2000,7643.0,348.0,3106.0,,38.83,105.68,11.808286
1742,2000,1164.0,188.0,1474.0,-5.4463415,39.215263,101.67081,10.088888
1743,2000,1137.0,284.0,1395.0,-3.6489317000000003,41.97,101.07,9.696648
1744,2000,5976.0,312.0,5033.0,0.48557216,40.55,110.5,12.756001
1745,2000,5303.0,312.0,5146.0,1.117143,40.32,111.17,12.15621
1746,2000,8691.0,723.0,827.0,2.8381453,34.314809999999994,109.0679,12.974053
1747,2000,3520.0,369.0,2751.0,0.2607799,40.38,111.8,12.147929
1748,2000,2792.0,197.0,2481.0,,41.1,111.47,12.049963
1749,2000,2121.0,198.0,2659.0,-1.0053014999999998,39.95,111.65,11.811672999999999
1750,2000,5618.0,-256.0,5306.0,2.0016138999999997,41.755140000000004,121.41363500000001,11.218836
1751,2000,8106.0,16.0,2463.0,0.68361646,41.683334,122.11667,13.364488
1752,2000,2924.0,32.0,2607.0,-0.119170964,42.366665000000005,122.53333,12.919885
1753,2000,6056.0,277.0,2277.0,0.93438077,42.223290000000006,123.72894,12.852924
1754,2000,10500.0,825.0,2428.0,0.73995715,42.533333,124.03333,13.26245
1755,2000,10067.0,463.0,3297.0,0.7983321,42.78569,124.11113999999999,13.836758999999999
1756,2000,3430.0,-441.0,2570.0,-0.15469997,42.73831,124.72703600000001,12.744777000000001
1757,2000,3997.0,252.0,539.0,1.921502,40.616665000000005,122.51666999999999,13.478675
1758,2000,6513.0,190.0,4897.0,1.0222483,41.8,120.78333,13.340478
1759,2000,5604.0,-197.0,4178.0,0.23435368,41.233334,119.36667,13.370571
1760,2000,5218.0,-27.0,4610.0,0.15191871,41.383334999999995,119.63333,13.263073
1761,2000,10629.0,419.0,3014.0,1.6799308999999998,41.24293,121.99663500000001,12.548236
1762,2000,11319.0,1423.0,4793.0,2.3751564,40.983334,122.03333,12.870197000000001
1763,2000,11362.0,1664.0,791.0,1.2006382,40.616665000000005,120.683334,13.211482
1764,2000,12209.0,214.0,1032.0,0.801739,40.333332,120.316666,13.335981
1765,2000,4968.0,664.0,2048.0,,40.824709999999996,119.83675,13.311538
1766,2000,12988.0,376.0,2316.0,1.0838735000000002,44.533333,125.7,13.717295000000002
1767,2000,10560.0,321.0,2461.0,0.33395612,44.42,125.18,13.916785
1768,2000,9380.0,119.0,2677.0,1.0793489,44.15,125.85,13.630853
1769,2000,4286.0,345.0,1969.0,1.7586073,43.5227,125.66568000000001,12.830038
1770,2000,3704.0,317.0,1593.0,0.35411304,43.65,126.5,12.917860000000001
1771,2000,8724.0,153.0,2232.0,-0.30961478,43.7,127.35,13.059650999999999
1772,2000,5965.0,255.0,2663.0,0.68197846,44.4,126.95,13.416386
1773,2000,6563.0,341.0,2235.0,,42.933334,126.05,13.174957000000001
1774,2000,7983.0,415.0,2898.0,0.53904605,43.32,124.32,13.660754999999998
1775,2000,10288.0,105.0,2679.0,0.42183077,43.518456,123.50267,12.900012
1776,2000,3533.0,213.0,2158.0,0.31921740000000004,42.92,124.98,12.875542
1777,2000,7821.0,3977.0,1621.0,0.0504903,41.68,125.77,12.433702
1778,2000,3868.0,662.0,1891.0,-0.84470415,41.13,126.18,12.33531
1779,2000,5652.0,553.0,1847.0,-0.36992744,42.284504,125.74481000000002,12.814114
1780,2000,8021.0,1075.0,3619.0,0.33895805,42.7,126.02,12.7637205
1781,2000,8812.0,285.0,4502.0,1.24577,42.53,125.67,13.333048999999999
1782,2000,3590.0,364.0,578.0,2.2450066000000004,41.7295,125.9501,12.601016
1783,2000,5613.0,4029.0,470.0,1.8493115000000002,41.7753,126.0344,11.818378
1784,2000,8622.0,472.0,2594.0,,42.33,127.28,12.652244999999999
1785,2000,4790.0,1208.0,4315.0,-0.7087675999999999,42.38,126.8,11.87992
1786,2000,4085.0,258.0,2240.0,-0.72219753,41.82,126.88,12.132852
1787,2000,2861.0,78.0,985.0,1.2609313,41.9223,126.40899999999999,12.710484
1788,2000,4160.0,39.0,5003.0,-0.74000436,45.336000000000006,122.7867,12.975484
1789,2000,6261.0,122.0,6723.0,,45.5,124.3,12.960153
1790,2000,3804.0,26.0,6074.0,,45.85,123.2,12.662827
1791,2000,4298.0,10.0,5854.0,-1.6262805,44.8,123.1,12.751824000000001
1792,2000,4179.0,15.0,3284.0,-0.09307079,44.28,123.97,13.233236999999999
1793,2000,4139.0,158.0,3137.0,1.5195973999999999,45.1917,124.8246,13.131394
1794,2000,18440.0,1530.0,3353.0,1.1958847,42.906956,129.51391999999998,12.872611000000001
1795,2000,3814.0,340.0,3326.0,-0.0009791875,42.77,129.43,12.473371
1796,2000,4193.0,164.0,3959.0,-0.9882718,42.53,129.0,12.318593
1797,2000,4418.0,49.0,5842.0,-1.4671676000000002,43.35,129.77,12.478186
1798,2000,4020.0,427.0,4023.0,-1.1753031,43.12,128.9,12.289480000000001
1799,2000,4588.0,301.0,3355.0,-0.8142878,42.87,130.37,12.264285000000001
1800,2000,13679.0,3234.0,5692.0,-0.7039926,43.37,128.22,13.085596
1801,2000,9149.0,207.0,3158.0,0.340362,45.75,127.48,13.314069
1802,2000,4557.0,334.0,1664.0,0.19816783,45.83,128.8,12.325676
1803,2000,6460.0,52.0,2402.0,-0.23917401,46.32,129.55,12.83853
1804,2000,8990.0,847.0,3725.0,0.14769933,46.07,127.4,13.430588
1805,2000,3482.0,132.0,2282.0,-0.78209466,45.97,128.07,12.465779
1806,2000,3688.0,27.0,3174.0,-0.8390380999999999,45.98,128.72,12.334584
1807,2000,4456.0,-8.0,3884.0,,45.47,128.33,12.440911
1808,2000,5066.0,43.0,2797.0,-0.9408658999999999,47.9,125.28,13.107392
1809,2000,5008.0,-25.0,3869.0,-0.43433252,46.38,123.45,12.696421
1810,2000,6754.0,141.0,4067.0,-0.42768684,47.9,123.45,12.831728
1811,2000,4126.0,271.0,2175.0,-0.2251499,47.78,124.38,12.609492
1812,2000,5073.0,100.0,2566.0,-0.5332778,48.03,125.85,13.105152
1813,2000,3817.0,247.0,3544.0,0.034514494,48.03,126.22,12.550666
1814,2000,7200.0,87.0,3033.0,-0.51610744,47.63,126.07,13.2507305
1815,2000,752.0,94.0,649.0,0.59098667,47.516926,122.887634,11.346835
1816,2000,7724.0,2423.0,1470.0,1.7706106,44.42,131.18,10.809263
1817,2000,7049.0,584.0,2739.0,-1.0366826,44.9,130.51666,12.661153
1818,2000,6225.0,490.0,3296.0,,44.05,131.12,12.241566
1819,2000,8043.0,292.0,3551.0,-0.57893556,44.35,129.47,12.988414
1820,2000,4133.0,-205.0,3991.0,,46.22,130.52,12.968050999999999
1821,2000,2135.0,80.0,2054.0,-0.2716599,47.02,130.7,12.281774
1822,2000,3864.0,-8.0,2269.0,0.27998590000000007,46.72,129.87,12.494873
1823,2000,2118.0,273.0,3638.0,,48.35,134.3,11.196775
1824,2000,5654.0,506.0,2270.0,0.24666008,45.28,131.05,12.600227
1825,2000,4572.0,77.0,1670.0,,47.57,130.82,12.349069
1826,2000,3067.0,12.0,2028.0,-0.30369908,47.3,131.85,12.122441
1827,2000,3572.0,73.0,1895.0,0.6341738,46.72,131.12,12.637933
1828,2000,5439.0,-2.0,1871.0,-0.26579827,46.35,132.18,12.957941
1829,2000,1268.0,1.0,315.0,-0.0003517889,46.78,131.8,11.742266
1830,2000,2096.0,-63.0,2813.0,-0.8440277,46.8,134.0,11.833355000000001
1831,2000,767.0,18.0,,3.6282377,31.3742,121.4835,13.60413
1832,2000,4351.0,-159.0,2382.0,,45.73,130.55,12.825932
1833,2000,9081.0,707.0,2391.0,-1.0133386,49.17,125.2,13.105258000000001
1834,2000,2430.0,-1.0,1959.0,-2.725484,49.55,128.47,11.549700999999999
1835,2000,1799.0,38.0,1104.0,-1.6428484,49.42,127.32,11.47679
1836,2000,3621.0,189.0,3549.0,0.42556235,47.18,124.85,12.503618
1837,2000,4762.0,262.0,1515.0,0.5399643,45.72,125.23,12.97964
1838,2000,6284.0,411.0,2014.0,,45.52,125.08,13.017241
1839,2000,1686.0,148.0,932.0,-1.773725,51.7,126.65,12.759909
1840,2000,3142.0,93.0,461.0,-1.8313211,52.32,124.73,11.547858
1841,2000,3392.0,12.0,343.0,-1.7575653000000002,52.972269999999995,122.53858999999999,11.346848
1842,2000,15293.0,331.0,2992.0,0.99867433,46.07,125.97,13.701794
1843,2000,4045.0,5.0,1742.0,0.44660506,46.27,126.28,13.058085
1844,2000,4532.0,-69.0,3327.0,-0.5759543,46.68,126.12,12.958971
1845,2000,5540.0,9.0,4022.0,,47.18,125.88,12.731162
1846,2000,10294.0,-6.0,4107.0,0.23099685,47.47,126.95,13.590578
1847,2000,4993.0,-107.0,2621.0,-0.30997068,46.83,126.48,13.053449
1848,2000,6720.0,1222.0,1658.0,-0.6962741,47.25,127.12,12.668646
1849,2000,7540.0,400.0,2377.0,-0.46870092,46.88,127.5,12.832633999999999
1850,2000,105923.0,20695.0,503.0,2.143298,29.949932,122.29993,12.690429
1851,2000,106196.0,16488.0,1334.0,3.6282377,31.3742,121.4835,13.60413
1852,2000,143664.0,32264.0,668.0,3.9522160000000004,31.006739000000003,121.40313,13.390806
1853,2000,146737.0,27104.0,372.0,4.1185093,31.2516,121.3929,13.644378
1854,2000,94090.0,20652.0,218.0,4.0087004,31.23,121.52,14.317115
1855,2000,355863.0,67652.0,849.0,2.6170782999999997,30.713139,121.31913,13.180841000000001
1856,2000,72193.0,23148.0,75.0,3.5754745000000003,31.010740000000002,121.22393000000001,13.113338
1857,2000,53361.0,9931.0,102.0,1.7338148000000002,31.63,121.4,13.390343
1858,2000,12641.0,1540.0,5478.0,1.5245001,31.65,119.02,12.908997
1859,2000,15925.0,2679.0,4474.0,1.2208489,31.32,118.85,12.966908
1860,2000,310783.0,68495.0,11697.0,3.3293303999999995,31.9,120.28,13.956822
1861,2000,117141.0,31082.0,3407.0,2.2429078,31.35,119.82,13.890554999999999
1862,2000,131192.0,16720.0,16793.0,1.4054163999999998,34.7,116.57,13.905197
1863,2000,12014.0,925.0,2904.0,1.711179,34.72,116.95,13.9821
1864,2000,18500.0,1161.0,2364.0,3.2259574,34.2462,117.31737,12.959776
1865,2000,28872.0,5932.0,1861.0,1.2743226,33.89996,117.94474,14.062844
1866,2000,10319.0,1131.0,3227.0,,34.37,118.33,13.778178
1867,2000,13600.0,2449.0,2222.0,1.6175735,34.32,117.98,14.257532999999999
1868,2000,182900.0,34877.0,10746.0,1.7096441999999998,31.43,119.48,13.579472
1869,2000,28035.0,4839.0,2231.0,1.9110581000000002,31.77,119.55,13.205482
1870,2000,100605.0,16179.0,1681.0,3.3740419999999998,31.38,120.95,13.29563
1871,2000,90389.0,17648.0,1711.0,2.8537397,31.17,120.65,13.556509
1872,2000,56143.0,12715.0,2121.0,3.2408742999999998,31.45,121.1,13.015682
1873,2000,174057.0,25255.0,14121.0,1.8350543999999998,32.55,120.45,13.797135
1874,2000,19395.0,2166.0,1906.0,1.6574258000000002,32.32,121.2,13.924348
1875,2000,22210.0,3250.0,2679.0,1.7831378,31.8,121.65,13.965585999999998
1876,2000,29426.0,3440.0,1915.0,1.9392664000000002,32.38,120.55,14.191680999999999
1877,2000,20074.0,1792.0,2322.0,1.8988148,32.08,121.05,14.182087
1878,2000,35263.0,7182.0,2439.0,,31.883333,121.15,13.850545
1879,2000,54535.0,3717.0,13860.0,1.7401582999999998,34.83,119.12,13.863157999999999
1880,2000,11764.0,708.0,2453.0,1.4990536,34.53,118.75,13.934998499999999
1881,2000,10221.0,934.0,3313.0,1.3858119,34.3,119.23,13.856679000000002
1882,2000,9361.0,222.0,2602.0,,34.08,119.37,13.476713
1883,2000,10802.0,1018.0,2525.0,1.1800241000000002,33.77,119.27,13.836532
1884,2000,10334.0,902.0,3035.0,,33.3,118.85,12.85233
1885,2000,12200.0,390.0,2819.0,0.9678993,33.02,119.02,12.780517999999999
1886,2000,131827.0,11048.0,25073.0,1.3310997,34.2,119.53,13.2458725
1887,2000,5231.0,165.0,3794.0,1.2769088,34.02,119.85,13.883275
1888,2000,8305.0,198.0,6431.0,1.4381045,33.8,119.82,13.877326
1889,2000,12948.0,882.0,3053.0,1.1463325,33.77,120.25,13.868932000000001
1890,2000,18330.0,1429.0,2015.0,1.5698415000000001,33.47,119.8,13.588107999999998
1891,2000,16213.0,1472.0,2026.0,1.4219184,32.85,120.32,13.975074
1892,2000,24873.0,2125.0,2683.0,1.2847811000000002,33.183334,120.46667,13.515310000000001
1893,2000,102185.0,5536.0,10522.0,1.417708,33.23,119.33,13.727388000000001
1894,2000,16684.0,1277.0,1805.0,2.002796,32.27,119.17,13.297076
1895,2000,30358.0,607.0,1889.0,1.3835241000000003,32.78,119.45,13.633865
1896,2000,15786.0,3519.0,1039.0,2.3331902,32.0,119.53,13.595797
1897,2000,40148.0,7685.0,1656.0,2.7066386000000002,32.239146999999996,119.82273,12.525275
1898,2000,20659.0,2444.0,1120.0,1.6923292,31.95,119.15,13.29765
1899,2000,114701.0,13794.0,11347.0,,32.93,119.83,14.252676999999998
1900,2000,16529.0,715.0,2637.0,2.5272624,32.03,120.28,13.406554000000002
1901,2000,28595.0,3206.0,1420.0,2.8512983,32.306746999999994,119.875534,12.251529
1902,2000,24781.0,1952.0,4073.0,,32.516666,120.13333,13.732671
1903,2000,9489.0,350.0,2487.0,1.3453726000000001,34.13,118.78,14.350593
1904,2000,18388.0,579.0,3160.0,1.3602024,33.72,118.68,13.96406
1905,2000,12258.0,1693.0,2721.0,0.6181985,33.48,118.2,13.828214000000001
1906,2000,5037.0,690.0,618.0,3.0543332000000003,31.65,120.72,
1907,2000,31981.0,-1941.0,3843.0,1.3110438999999998,30.05,119.95,13.337945999999999
1908,2000,17119.0,-2668.0,4185.0,0.2925419,30.233334000000003,119.71667,13.146358
1909,2000,15102.0,862.0,2941.0,1.0729333,29.8,119.65,12.888186
1910,2000,9336.0,723.0,4197.0,-0.6525543,29.62,119.03,13.015302
1911,2000,38889.0,1539.0,2861.0,2.4969897,30.53,120.7,13.369720999999998
1912,2000,36668.0,-20.0,2183.0,2.5101726,30.63,120.53,13.393514999999999
1913,2000,20805.0,-1284.0,2717.0,2.7569056,30.7,121.02,13.086282
1914,2000,17996.0,-1527.0,2370.0,2.7236592999999996,30.83,120.92,12.851313000000001
1915,2000,16017.0,-4658.0,2985.0,2.4261572,30.52,120.93,12.807461
1916,2000,5196.0,-171.0,3378.0,1.9567211,30.725613,122.45143,11.349889
1917,2000,5196.0,-171.0,3378.0,1.4686595,29.6,120.816666,13.514232999999999
1918,2000,6430.0,201.0,2968.0,2.3421228,30.0719,122.1036,12.803628
1919,2000,16115.0,-1956.0,4379.0,2.143298,29.949932,122.29993,12.690429
1920,2000,15388.0,-2746.0,3134.0,1.9763766999999999,31.02,119.92,13.334895999999999
1921,2000,15164.0,-2136.0,3244.0,2.2880461,30.53,119.97,12.957403999999999
1922,2000,11558.0,-1588.0,2948.0,0.5838574000000001,30.65,119.68,13.01153
1923,2000,65394.0,2634.0,3884.0,2.4156153,30.126123,120.50628999999999,13.4928
1924,2000,26647.0,-1334.0,6887.0,2.1661808,30.02,120.87,13.561192499999999
1925,2000,18489.0,4431.0,3311.0,1.0593916,29.48,120.9,12.982441
1926,2000,41379.0,7813.0,4935.0,,29.72,120.23,13.875504000000001
1927,2000,14635.0,509.0,5718.0,1.1019698,29.2,119.47,13.399231
1928,2000,28907.0,5806.0,2872.0,,28.9,120.02,13.181822
1929,2000,9155.0,1255.0,4340.0,0.97212446,28.8927,119.81636,12.700464
1930,2000,23543.0,1981.0,3486.0,,29.27,120.23,13.577116
1931,2000,5251.0,555.0,3520.0,-0.9318216999999999,29.03,120.45,12.232491
1932,2000,49950.0,6723.0,2615.0,2.918382,29.3,120.07,13.412688000000001
1933,2000,9622.0,1091.0,3211.0,,29.47,119.87,12.845324
1934,2000,26284.0,1876.0,3210.0,1.6525098000000003,27.67,120.53,13.641526
1935,2000,27473.0,3307.0,3772.0,1.7074776000000003,27.5,120.38,14.016092
1936,2000,55667.0,8820.0,2821.0,2.0043040000000003,27.8,120.63,13.998372
1937,2000,5249.0,515.0,4659.0,-0.03481265,27.78,120.08,12.827651
1938,2000,5067.0,569.0,4583.0,-0.09650343,27.55,119.7,12.771423
1939,2000,45939.0,9976.0,,2.761287,27.9615,120.6079,13.281445499999998
1940,2000,10113.0,1814.0,,,29.8657,121.5464,12.480035
1941,2000,30221.0,4037.0,3898.0,1.3149763,28.85,121.11667,13.909310999999999
1942,2000,27649.0,6149.0,2719.0,,28.13,121.22,13.027567
1943,2000,10051.0,3014.0,4257.0,0.77276486,29.104815000000002,121.39549,12.899687
1944,2000,13252.0,2392.0,3238.0,,28.85,120.72,12.871023
1945,2000,13127.0,1516.0,3046.0,,29.144028000000002,121.00676999999999,13.22564
1946,2000,31889.0,3790.0,,,28.578737,121.37791399999999,12.913845
1947,2000,8763.0,1837.0,2825.0,,28.65,120.07,12.984891000000001
1948,2000,8926.0,1748.0,4462.0,-0.064191446,28.15,120.3,13.090406
1949,2000,3516.0,549.0,3559.0,-1.0835803999999998,27.62,119.07,12.187368
1950,2000,5001.0,655.0,2974.0,0.13540931,28.45,119.48,12.346838
1951,2000,8385.0,2468.0,2988.0,-0.6207583000000001,28.6,119.25,12.32702
1952,2000,4259.0,515.0,3122.0,0.48248008,28.12,119.57,11.601403
1953,2000,8879.0,803.0,3845.0,1.3549043,29.03,119.18,12.909277000000001
1954,2000,5283.0,-176.0,3929.0,1.0204959,28.88,118.5,12.674807000000001
1955,2000,11889.0,363.0,3562.0,0.5292541999999999,28.737175,118.626625,13.246498
1956,2000,5692.0,557.0,3783.0,-0.27981105,29.15,118.38,12.7385025
1957,2000,44878.0,2708.0,4537.0,1.8046490000000002,30.03,121.17,13.628706
